subj,subj_id,image,response_x,response_y,response_size,response_time_click,response_time_circle
GKL,26,grayscale_6_other.jpg,341,882,7,3.38349519972689,5.68359665945172
GKL,26,grayscale_18_opensource.jpg,393,863,13,2.48352423013421,5.3503152289195
GKL,26,grayscale_98_oliva.jpg,529,993,11,3.70015776104992,14.53355971165
GKL,26,grayscale_5_opensource.jpg,696,854,5,2.58355238079093,3.28387552709319
GKL,26,grayscale_16_oliva.jpg,365,843,5,3.56686694698874,4.33384385757381
GKL,26,grayscale_6_airbnb.jpg,525,1005,15,9.46672179509187,14.5337849171483
GKL,26,grayscale_13_kitchen.jpg,520,646,5,5.78348698915215,6.18368580326205
GKL,26,grayscale_19_kitchen.jpg,553,1040,13,2.85014544520527,4.71715079969727
GKL,26,grayscale_21_opensource.jpg,569,431,23,5.90017828764394,7.03360164450714
GKL,26,grayscale_50_oliva.jpg,266,645,11,4.90020497213118,8.400260980241
GKL,26,grayscale_29_oliva.jpg,539,280,37,4.88337643904379,6.91712997987634
GKL,26,grayscale_13_opensource.jpg,466,285,57,4.88353683927562,6.31693263194757
GKL,26,grayscale_58_oliva.jpg,440,1076,13,3.60010791092645,5.80014925723663
GKL,26,grayscale_28_oliva.jpg,439,513,9,2.50021963391919,5.3336204115767
GKL,26,grayscale_4_oliva.jpg,248,508,11,2.50023429573048,4.36715050641214
GKL,26,grayscale_45_oliva.jpg,414,573,9,3.2001779943821,6.06691621069331
GKL,26,grayscale_68_oliva.jpg,541,1005,37,1.36699127912289,2.93359841883648
GKL,26,grayscale_4_other.jpg,518,355,29,4.55023400246864,6.75022725807503
GKL,26,grayscale_52_oliva.jpg,483,425,27,4.86676138197072,8.60017535527004
GKL,26,grayscale_4_housebeautiful.jpg,728,314,15,3.05038208683254,4.95052547933301
GKL,26,grayscale_84_oliva.jpg,556,419,25,5.2333957926603,9.13358756917296
GKL,26,grayscale_20_housebeautiful.jpg,556,819,5,2.13359548646258,3.56709860358387
GKL,26,grayscale_7_housebeautiful.jpg,648,332,13,4.15017359581543,5.15054541931022
GKL,26,grayscale_12_housebeautiful.jpg,522,898,5,2.38349901174661,3.2839602723252
GKL,26,grayscale_13_other.jpg,419,912,13,3.20018385915319,4.73354768904392
GKL,26,grayscale_18_kitchen.jpg,404,727,5,1.95026303286431,3.31718276243191
GKL,26,grayscale_60_oliva.jpg,155,399,7,1.98339344677515,4.6504559823079
GKL,26,grayscale_99_oliva.jpg,385,751,5,6.86689451115672,7.26707338524284
GKL,26,grayscale_63_oliva.jpg,467,860,5,2.7167681264109,3.28391628694953
GKL,26,grayscale_70_oliva.jpg,484,963,5,2.4834051762009,2.95036947762128
GKL,26,grayscale_27_opensource.jpg,503,611,5,1.83352745568845,2.26700300857192
GKL,26,grayscale_6_housebeautiful.jpg,624,648,27,3.50020731799304,6.26699069270398
GKL,26,grayscale_47_oliva.jpg,500,882,5,4.56685551081318,4.93365120142698
GKL,26,grayscale_34_oliva.jpg,717,310,5,2.50019324268214,2.93378139828565
GKL,26,grayscale_54_oliva.jpg,435,1044,5,1.86677252495429,2.60035217669792
GKL,26,grayscale_6_kitchen.jpg,491,943,5,4.03360662946943,4.73386673000641
GKL,26,grayscale_9_kitchen.jpg,506,393,27,4.38340253708884,6.88359255413525
GKL,26,grayscale_15_kitchen.jpg,435,1053,5,1.93347584613366,2.33388432417996
GKL,26,grayscale_3_oliva.jpg,461,893,5,2.36697544436902,2.8334394848207
GKL,26,grayscale_10_oliva.jpg,569,937,33,3.41678777319612,5.08353332040133
GKL,26,grayscale_20_oliva.jpg,334,259,13,4.63326676870929,5.90004075982142
GKL,26,grayscale_8_housebeautiful.jpg,451,1028,41,1.73345004132716,3.56691797007807
GKL,26,grayscale_2_housebeautiful.jpg,588,649,5,2.86686166876461,3.4336453366559
GKL,26,grayscale_15_opensource.jpg,464,259,55,3.71654556010617,10.5835330272093
GKL,26,grayscale_38_oliva.jpg,378,649,5,3.23353302723262,3.70052547933301
GKL,26,grayscale_17_opensource.jpg,433,974,5,1.63359372707782,2.23363155458355
GKL,26,grayscale_89_oliva.jpg,250,590,5,1.98346470319666,2.51742174994433
GKL,26,grayscale_11_kitchen.jpg,417,392,57,5.51689011265989,7.55026567203458
GKL,26,grayscale_18_oliva.jpg,481,803,5,3.51648456696421,3.98327497934224
GKL,26,grayscale_61_oliva.jpg,234,352,9,2.45019881409826,5.25016890402185
GKL,26,grayscale_14_airbnb.jpg,400,284,47,1.65028942417121,3.550417275168
GKL,26,grayscale_6_oliva.jpg,328,751,5,2.83359783241758,3.26682882627938
GKL,26,grayscale_56_oliva.jpg,484,892,5,2.30019206972793,3.40048266679514
GKL,26,grayscale_53_oliva.jpg,370,568,65,3.00029118353268,10.2001753552468
GKL,26,grayscale_33_oliva.jpg,487,292,5,2.4833576719393,3.21703086607158
GKL,26,grayscale_5_oliva.jpg,255,726,5,2.65018532529939,3.21717895031907
GKL,26,grayscale_34_housebeautiful.jpg,459,295,5,1.99995337543078,2.46688776672818
GKL,26,grayscale_24_oliva.jpg,449,379,35,3.71697603084613,6.85029294295236
GKL,26,grayscale_7_kitchen.jpg,215,784,5,2.05022520542843,4.65015512198443
GKL,26,grayscale_49_oliva.jpg,385,703,109,3.26642621296924,7.30016567849088
GKL,26,grayscale_32_opensource.jpg,565,777,73,1.90017711470136,3.96700183564099
GKL,26,grayscale_75_oliva.jpg,476,232,5,3.20016919728369,3.60050436627353
GKL,26,grayscale_85_oliva.jpg,403,1028,5,2.33356059144717,2.83375676645664
GKL,26,grayscale_15_housebeautiful.jpg,706,910,5,2.83352012478281,3.40067268384155
GKL,26,grayscale_14_other.jpg,551,262,5,3.28361425362527,3.78345385339344
GKL,26,grayscale_6_opensource.jpg,322,511,5,2.08359577972442,2.91687310492853
GKL,26,grayscale_35_housebeautiful.jpg,491,383,5,4.91688747354783,6.01719361211872
GKL,26,grayscale_35_oliva.jpg,455,630,13,2.25011084333528,4.55035012407461
GKL,26,grayscale_10_opensource.jpg,496,740,5,2.31694905314362,2.85018327267608
GKL,26,grayscale_83_oliva.jpg,564,219,43,2.36697104590712,5.43367935210699
GKL,26,grayscale_3_kitchen.jpg,421,246,9,1.66693585750181,5.43372304423247
GKL,26,grayscale_81_oliva.jpg,592,1061,5,2.41685287165456,3.41703086602502
GKL,26,grayscale_27_housebeautiful.jpg,595,278,5,2.80031669512391,3.63381248130463
GKL,26,grayscale_42_oliva.jpg,293,409,5,1.95016567845596,2.61715461174026
GKL,26,grayscale_1_oliva.jpg,707,337,39,3.4335072223912,6.10025130340364
GKL,26,grayscale_77_oliva.jpg,294,245,5,2.90025951404823,3.33374503697269
GKL,26,grayscale_44_oliva.jpg,457,460,33,3.61687398469076,4.85029704828048
GKL,26,grayscale_62_oliva.jpg,480,459,5,4.0335509145516,4.60054923139978
GKL,26,grayscale_64_oliva.jpg,438,387,5,1.35023957397789,1.81714288226794
GKL,26,grayscale_10_kitchen.jpg,437,432,55,6.93369811918819,11.2671985971392
GKL,26,grayscale_43_oliva.jpg,428,494,53,6.16676783317234,9.00020203972235
GKL,26,grayscale_86_oliva.jpg,497,974,5,2.6501560016186,3.18369020178216
GKL,26,grayscale_2_oliva.jpg,469,1071,5,3.38363126129843,3.8837092621834
GKL,26,grayscale_38_housebeautiful.jpg,524,1061,5,1.90026655170368,2.43379430065397
GKL,26,grayscale_23_oliva.jpg,475,776,69,5.25018473877572,6.68365530669689
GKL,26,grayscale_22_housebeautiful.jpg,416,317,5,2.21690975950332,2.71706136263674
GKL,26,grayscale_88_oliva.jpg,391,601,109,6.48353068134747,9.6835743735428
GKL,26,grayscale_9_other.jpg,428,963,5,2.91703379841056,3.78372978867264
GKL,26,grayscale_29_housebeautiful.jpg,287,372,5,3.08354211749975,4.11710446834331
GKL,26,grayscale_65_oliva.jpg,374,1010,13,3.11693644401385,4.78358405031031
GKL,26,grayscale_74_oliva.jpg,350,658,5,2.516970752622,3.15055509615922
GKL,26,grayscale_23_housebeautiful.jpg,742,724,5,2.11690125562018,3.05051726865349
GKL,26,grayscale_28_housebeautiful.jpg,622,274,5,1.98360809567384,2.65053838171298
GKL,26,grayscale_31_oliva.jpg,392,766,5,1.91694377490785,2.68388227157993
GKL,26,grayscale_2_opensource.jpg,405,1009,5,1.35020673152758,1.95062254049117
GKL,26,grayscale_16_opensource.jpg,493,1069,5,2.0003190410207,2.83388667006511
GKL,26,grayscale_37_oliva.jpg,456,422,53,4.51686342817266,5.78382039867574
GKL,26,grayscale_94_oliva.jpg,366,1000,5,1.53372392401798,2.0006002545706
GKL,26,grayscale_71_oliva.jpg,472,499,5,1.76697397819953,2.36719977005851
GKL,26,grayscale_39_housebeautiful.jpg,672,737,5,2.13347907172283,2.80029440915678
GKL,26,grayscale_36_housebeautiful.jpg,638,696,5,3.26684084901353,3.76716692763148
GKL,26,grayscale_20_opensource.jpg,317,522,5,1.48349285387667,2.01705549791222
GKL,26,grayscale_4_kitchen.jpg,479,263,65,4.70014984370209,6.86688278173096
GKL,26,grayscale_10_housebeautiful.jpg,554,340,77,9.18339549942175,10.8500574742793
GKL,26,grayscale_40_oliva.jpg,474,404,107,5.08350898179924,7.16705813701265
GKL,26,grayscale_8_other.jpg,185,532,5,1.816730592167,2.38364328397438
GKL,26,grayscale_15_oliva.jpg,450,752,39,4.50027710822178,5.66694905312033
GKL,26,grayscale_14_kitchen.jpg,467,239,33,2.41675053222571,4.88352188421413
GKL,26,grayscale_59_oliva.jpg,516,675,89,6.78350165096344,10.1169185565668
GKL,26,grayscale_92_oliva.jpg,412,353,117,5.21682384127053,8.01709655096056
GKL,26,grayscale_55_oliva.jpg,310,373,5,3.15019588178257,3.75037915440043
GKL,26,grayscale_73_oliva.jpg,685,399,23,4.08348141761962,6.65030408592429
GKL,26,grayscale_30_opensource.jpg,378,957,5,1.78353156102821,5.35037035733694
GKL,26,grayscale_3_other.jpg,505,397,5,1.45025716815144,1.98396848299308
GKL,26,grayscale_1_housebeautiful.jpg,304,327,5,3.1169522787095,3.65048354648752
GKL,26,grayscale_14_oliva.jpg,417,989,5,2.88359284738544,3.3838423913694
GKL,26,grayscale_1_kitchen.jpg,414,975,5,4.13356498995563,4.66705843026284
GKL,26,grayscale_7_opensource.jpg,483,343,71,4.68354739574715,8.31688454118557
GKL,26,grayscale_5_housebeautiful.jpg,408,575,13,3.81697339174571,5.25051668222295
GKL,26,grayscale_8_kitchen.jpg,358,339,5,2.58357906527817,3.08380808279617
GPRS,27,grayscale_11_opensource.jpg,666,464,195,3.3297308361216,22.709989686904
GPRS,27,grayscale_18_housebeautiful.jpg,548,925,49,1.58291280901176,7.03481498445035
GPRS,27,grayscale_100_oliva.jpg,545,869,11,1.38343166012783,5.12363839708269
GPRS,27,grayscale_17_oliva.jpg,629,375,31,3.97466209728736,7.925819307653
GPRS,27,grayscale_16_housebeautiful.jpg,570,880,27,3.4001082625764,9.20386824687012
GPRS,27,grayscale_13_oliva.jpg,313,947,21,1.25485194972134,2.77922554715769
GPRS,27,grayscale_21_housebeautiful.jpg,528,217,25,2.06374795577722,3.91645541484468
GPRS,27,grayscale_72_oliva.jpg,369,862,97,1.6532509419485,3.98659649342881
GPRS,27,grayscale_8_oliva.jpg,328,171,11,1.75855478242738,6.26074539904948
GPRS,27,grayscale_21_kitchen.jpg,502,907,9,1.78222006920259,3.98637070201221
GPRS,27,grayscale_14_housebeautiful.jpg,748,201,11,1.75866885107826,5.25236619144562
GPRS,27,grayscale_1_opensource.jpg,537,852,11,2.15724906287505,3.45903835725039
GPRS,27,grayscale_11_oliva.jpg,384,753,75,2.88408308304497,6.4368764894607
GPRS,27,grayscale_30_housebeautiful.jpg,395,703,137,1.71177021352923,4.88926836836617
GPRS,27,grayscale_6_other.jpg,368,898,13,1.184189791471,2.57980216565193
GPRS,27,grayscale_18_opensource.jpg,376,907,7,1.58276736416155,2.87262255561654
GPRS,27,grayscale_98_oliva.jpg,535,443,135,2.77876634016866,5.56929524044972
GPRS,27,grayscale_5_opensource.jpg,752,852,15,1.48910849628737,2.75542859756388
GPRS,27,grayscale_16_oliva.jpg,335,836,15,1.40689490758814,2.4740869156376
GPRS,27,grayscale_6_airbnb.jpg,742,298,27,2.75524825768662,4.80724714222015
GPRS,27,grayscale_13_kitchen.jpg,599,933,17,2.19255726964911,3.57624727033544
GPRS,27,grayscale_19_kitchen.jpg,584,1020,79,2.23939286152017,4.1036620142695
GPRS,27,grayscale_21_opensource.jpg,474,834,219,3.02510595336207,8.2073243217892
GPRS,27,grayscale_50_oliva.jpg,298,635,9,1.78206172201317,3.97460696898634
GPRS,27,grayscale_29_oliva.jpg,485,1023,29,1.11393640362076,3.01360026764451
GPRS,27,grayscale_13_opensource.jpg,448,821,357,3.00145444864756,9.9306424469687
GPRS,27,grayscale_58_oliva.jpg,473,1097,19,1.53584380159737,3.02474116825033
GPRS,27,grayscale_28_oliva.jpg,638,925,33,1.93465918838046,5.36998563440284
GPRS,27,grayscale_4_oliva.jpg,483,742,147,1.55924693576526,4.46709940422443
GPRS,27,grayscale_45_oliva.jpg,815,589,33,1.39526313057286,4.2326592921745
GPRS,27,grayscale_68_oliva.jpg,734,1094,47,1.50080331895151,2.68522212744574
GPRS,27,grayscale_4_other.jpg,490,355,73,2.21588709490607,3.83420223931898
GPRS,27,grayscale_52_oliva.jpg,591,241,35,1.60628016846022,2.95466313534416
GPRS,27,grayscale_4_housebeautiful.jpg,674,308,281,7.53877293213736,12.8030702941469
GPRS,27,grayscale_84_oliva.jpg,569,397,303,3.77537301767734,9.54378784753499
GPRS,27,grayscale_20_housebeautiful.jpg,595,820,21,1.45380292864866,2.32168591709342
GPRS,27,grayscale_7_housebeautiful.jpg,638,376,389,4.4435429078585,11.5485253621009
GPRS,27,grayscale_12_housebeautiful.jpg,563,440,387,4.23267072837916,12.1582393195713
GPRS,27,grayscale_13_other.jpg,492,857,27,2.02822539379122,3.1424286418187
GPRS,27,grayscale_18_kitchen.jpg,431,650,47,1.0318084397295,3.15421084870468
GPRS,27,grayscale_60_oliva.jpg,181,375,439,2.1339289144089,10.0480170381488
GPRS,27,grayscale_99_oliva.jpg,498,615,399,3.92768692522077,10.9973039917822
GPRS,27,grayscale_63_oliva.jpg,484,858,19,1.67656639864435,2.81401765922783
GPRS,27,grayscale_70_oliva.jpg,537,962,17,1.41872432536911,2.63842612234293
GPRS,27,grayscale_27_opensource.jpg,539,558,29,2.18065161057166,3.41204588435357
GPRS,27,grayscale_6_housebeautiful.jpg,451,313,239,4.15040025196504,8.72289909148822
GPRS,27,grayscale_47_oliva.jpg,493,646,313,2.21598650177475,7.99623808034812
GPRS,27,grayscale_34_oliva.jpg,780,285,25,1.95796174270799,2.91952265932923
GPRS,27,grayscale_54_oliva.jpg,453,668,121,1.68854067486245,4.08017824034323
GPRS,27,grayscale_6_kitchen.jpg,547,945,17,1.54761603844236,2.39218239721959
GPRS,27,grayscale_9_kitchen.jpg,459,694,211,2.67325752801844,6.62455549146398
GPRS,27,grayscale_15_kitchen.jpg,423,1050,13,1.40696587061393,2.6734519432357
GPRS,27,grayscale_3_oliva.jpg,499,901,11,1.18423319034628,2.35681554337498
GPRS,27,grayscale_10_oliva.jpg,572,269,271,3.17710199349676,8.62911794433603
GPRS,27,grayscale_20_oliva.jpg,373,199,25,0.984734740544809,1.68860518670408
GPRS,27,grayscale_8_housebeautiful.jpg,402,774,137,0.867708513251273,3.68155990788364
GPRS,27,grayscale_2_housebeautiful.jpg,653,605,27,0.961499923607334,1.88793326661107
GPRS,27,grayscale_15_opensource.jpg,463,517,283,2.06357641294017,8.24250819665031
GPRS,27,grayscale_38_oliva.jpg,373,647,19,1.53590567430365,2.22788365700399
GPRS,27,grayscale_17_opensource.jpg,480,972,21,1.45382814691402,2.60314196092077
GPRS,27,grayscale_89_oliva.jpg,388,559,215,4.31455178791657,8.30090167018352
GPRS,27,grayscale_11_kitchen.jpg,483,298,27,1.17244072022731,1.99332595747546
GPRS,27,grayscale_18_oliva.jpg,544,803,17,1.10213396351901,1.78241917619016
GPRS,27,grayscale_61_oliva.jpg,241,321,15,1.14901559340069,2.01683876177412
GPRS,27,grayscale_14_airbnb.jpg,464,787,447,2.38014038361143,10.1417679820152
GPRS,27,grayscale_6_oliva.jpg,340,746,15,1.34851023112424,2.23959607380675
GPRS,27,grayscale_56_oliva.jpg,493,819,203,10.0006336821534,13.9050341809925
GPRS,27,grayscale_53_oliva.jpg,423,1030,201,1.58278349213651,5.32307262832182
GPRS,27,grayscale_33_oliva.jpg,518,231,17,1.09047198324697,1.6067226609739
GPRS,27,grayscale_5_oliva.jpg,301,660,181,1.51248025425593,4.98310317759751
GPRS,27,grayscale_34_housebeautiful.jpg,507,237,23,0.996736874134513,1.64184349018615
GPRS,27,grayscale_24_oliva.jpg,516,167,17,0.773884846974397,1.57137516065268
GPRS,27,grayscale_7_kitchen.jpg,238,793,11,1.62966101671918,4.38483977754368
GPRS,27,grayscale_49_oliva.jpg,232,400,303,1.30151277320692,6.77696763296262
GPRS,27,grayscale_32_opensource.jpg,607,903,21,1.43051972784451,2.54466696790769
GPRS,27,grayscale_75_oliva.jpg,485,175,19,0.914614481676836,2.27490164144547
GPRS,27,grayscale_85_oliva.jpg,426,1007,23,1.23100602981867,1.98176133143716
GPRS,27,grayscale_15_housebeautiful.jpg,742,915,25,1.24286242527887,2.0169856728171
GPRS,27,grayscale_14_other.jpg,564,475,295,1.27797211150755,6.82361291491543
GPRS,27,grayscale_6_opensource.jpg,433,688,251,4.00992954429239,8.69973347816267
GPRS,27,grayscale_35_housebeautiful.jpg,530,356,13,1.91118714385084,2.7203467687068
GPRS,27,grayscale_35_oliva.jpg,485,614,113,2.7436273303756,5.00651716146967
GPRS,27,grayscale_10_opensource.jpg,571,695,245,6.01463128405157,10.950627333601
GPRS,27,grayscale_83_oliva.jpg,706,1108,51,1.20772722753463,2.65009103497141
GPRS,27,grayscale_3_kitchen.jpg,411,206,23,1.28967338538496,2.11063310448662
GPRS,27,grayscale_81_oliva.jpg,630,1085,17,1.4773869891942,2.43896432701149
GPRS,27,grayscale_27_housebeautiful.jpg,661,886,265,5.10020330027328,9.96578321620473
GPRS,27,grayscale_42_oliva.jpg,434,783,189,4.5841848650889,8.88731747181737
GPRS,27,grayscale_1_oliva.jpg,756,266,23,1.25473230960779,1.93493805543403
GPRS,27,grayscale_77_oliva.jpg,250,188,15,1.03175067232223,2.73202839578153
GPRS,27,grayscale_44_oliva.jpg,478,454,183,1.2311596852669,4.64307038797415
GPRS,27,grayscale_62_oliva.jpg,527,430,27,1.58293714758474,2.70860268248362
GPRS,27,grayscale_64_oliva.jpg,477,377,63,1.04358419543132,2.68484121438814
GPRS,27,grayscale_10_kitchen.jpg,310,383,267,3.68150008784141,8.47684567625402
GPRS,27,grayscale_43_oliva.jpg,326,941,121,1.81743004205055,4.35002244717907
GPRS,27,grayscale_86_oliva.jpg,502,989,23,1.39537133451086,2.29821768461261
GPRS,27,grayscale_2_oliva.jpg,470,1106,11,1.89936417719582,3.07208992243977
GPRS,27,grayscale_38_housebeautiful.jpg,557,1068,21,1.36016018874943,2.15781911290833
GPRS,27,grayscale_23_oliva.jpg,581,993,243,3.31801783284754,7.89057649241295
GPRS,27,grayscale_22_housebeautiful.jpg,427,297,15,1.73534107845626,2.52118553983746
GPRS,27,grayscale_88_oliva.jpg,380,422,211,2.42694899783237,6.41345722734695
GPRS,27,grayscale_9_other.jpg,391,460,217,1.41860967024695,5.38174790123594
GPRS,27,grayscale_29_housebeautiful.jpg,295,373,31,1.41867300917511,2.45064947291394
GPRS,27,grayscale_65_oliva.jpg,384,1054,69,1.40709108221927,2.82596437129541
GPRS,27,grayscale_74_oliva.jpg,500,1066,111,3.64640389042324,6.4133610460558
GPRS,27,grayscale_23_housebeautiful.jpg,789,714,75,1.34837651569978,2.8140991787368
GPRS,27,grayscale_28_housebeautiful.jpg,677,255,113,1.14900796924485,3.42371548872325
GPRS,27,grayscale_31_oliva.jpg,399,774,41,1.36004787951242,2.86106144840596
GPRS,27,grayscale_2_opensource.jpg,424,1035,15,1.34859438973945,2.14605068811215
GPRS,27,grayscale_16_opensource.jpg,534,1003,321,2.13394738826901,8.12505032657646
GPRS,27,grayscale_37_oliva.jpg,610,764,347,1.3717690933845,7.69128946549608
GPRS,27,grayscale_94_oliva.jpg,485,740,461,2.50909748821869,10.2587651789654
GPRS,27,grayscale_71_oliva.jpg,515,513,19,1.28970006981399,2.25139264922473
GPRS,27,grayscale_39_housebeautiful.jpg,717,737,23,1.19578520726645,1.91138918319484
GPRS,27,grayscale_36_housebeautiful.jpg,695,688,25,1.067044217285,1.79419170628535
GPRS,27,grayscale_20_opensource.jpg,338,528,25,1.12584059653454,1.82932837022236
GPRS,27,grayscale_4_kitchen.jpg,453,307,127,2.04015685760533,4.47894113796065
GPRS,27,grayscale_10_housebeautiful.jpg,675,1097,249,2.02836937247775,6.61271932924865
GPRS,27,grayscale_40_oliva.jpg,556,188,45,1.46576312955585,2.69694158190396
GPRS,27,grayscale_8_other.jpg,435,631,313,1.53602326181135,7.69128594666836
GPRS,27,grayscale_15_oliva.jpg,549,849,147,1.41870555828791,4.22112692202791
GPRS,27,grayscale_14_kitchen.jpg,506,161,49,1.03182486092555,2.08732497866731
GPRS,27,grayscale_59_oliva.jpg,575,924,199,2.05172705510631,5.97965208766982
GPRS,27,grayscale_92_oliva.jpg,500,387,53,1.65327850609901,3.13081973721273
GPRS,27,grayscale_55_oliva.jpg,318,368,25,1.25463348921039,1.99355732038384
GPRS,27,grayscale_73_oliva.jpg,718,533,165,1.70001205199515,4.85418038154603
GPRS,27,grayscale_30_opensource.jpg,407,957,137,1.11378626702935,3.83399404204101
GPRS,27,grayscale_3_other.jpg,565,378,61,1.36016722640488,2.59151018390548
GPRS,27,grayscale_1_housebeautiful.jpg,622,429,271,2.80199705180712,7.92578441259684
GPRS,27,grayscale_14_oliva.jpg,433,959,55,1.40693244172144,2.5678718748095
GPRS,27,grayscale_1_kitchen.jpg,427,1011,35,1.32484963609022,2.52090198101359
GPRS,27,grayscale_7_opensource.jpg,512,245,29,0.973251633986365,1.72399843178573
GPRS,27,grayscale_5_housebeautiful.jpg,403,586,29,1.28971883689519,1.94656279479386
GPRS,27,grayscale_8_kitchen.jpg,350,325,63,1.03172574730706,2.66168938315241
IJB,28,grayscale_100_oliva.jpg,548,807,37,8.05446232496342,32.4642729271254
IJB,28,grayscale_18_housebeautiful.jpg,533,875,33,3.0716890273352,13.3776013282395
IJB,28,grayscale_17_oliva.jpg,648,356,31,2.19246918608678,8.20675092493821
IJB,28,grayscale_16_housebeautiful.jpg,574,321,17,3.27109440451022,5.7685580645757
IJB,28,grayscale_13_oliva.jpg,430,868,23,1.96965335758978,4.56102830630971
IJB,28,grayscale_11_opensource.jpg,714,405,13,2.63798296243476,5.53428406127568
IJB,28,grayscale_59_oliva.jpg,649,957,17,2.75514723497963,5.01837032058484
IJB,28,grayscale_34_oliva.jpg,776,292,23,3.09533758583348,6.09690991426123
IJB,28,grayscale_20_oliva.jpg,351,237,17,1.88755887067964,2.8727607442197
IJB,28,grayscale_4_other.jpg,482,355,37,2.42695285272657,4.33827259107784
IJB,28,grayscale_6_oliva.jpg,343,799,19,2.6379621427177,6.75340922852956
IJB,28,grayscale_30_housebeautiful.jpg,437,824,25,2.35661827988679,4.03323149266544
IJB,28,grayscale_16_opensource.jpg,500,1060,27,2.204314724906,4.10379185679358
IJB,28,grayscale_10_oliva.jpg,490,169,33,2.13390948232427,7.02309199763386
IJB,28,grayscale_56_oliva.jpg,527,893,19,3.35290767863353,4.69002462884418
IJB,28,grayscale_52_oliva.jpg,575,254,51,6.95244923434711,9.3912053999893
IJB,28,grayscale_2_housebeautiful.jpg,591,745,51,6.01456324487299,7.8670883978757
IJB,28,grayscale_6_opensource.jpg,356,525,21,1.82914871699268,3.11901722728908
IJB,28,grayscale_64_oliva.jpg,480,392,49,3.23576334609788,6.10836251759065
IJB,28,grayscale_20_housebeautiful.jpg,591,814,31,1.78197886417638,4.38497004160126
IJB,28,grayscale_27_housebeautiful.jpg,613,932,37,2.06342008117372,5.28778477926244
IJB,28,grayscale_2_opensource.jpg,458,950,35,3.34154363240759,5.04164001889603
IJB,28,grayscale_6_airbnb.jpg,463,284,41,2.34486159140579,3.37691075877865
IJB,28,grayscale_21_housebeautiful.jpg,528,237,29,1.96986859240315,3.18922805477359
IJB,28,grayscale_65_oliva.jpg,385,990,61,2.76682035136128,4.24438153566825
IJB,28,grayscale_29_housebeautiful.jpg,307,375,21,2.09860041656975,5.63946497434608
IJB,28,grayscale_1_housebeautiful.jpg,572,423,53,6.90552628577188,8.61744152665415
IJB,28,grayscale_45_oliva.jpg,796,510,49,2.06346172060603,5.62790621978729
IJB,28,grayscale_10_kitchen.jpg,339,250,47,5.22905939747761,6.50723807697432
IJB,28,grayscale_85_oliva.jpg,426,1022,23,2.34485250110811,3.9514405044356
IJB,28,grayscale_42_oliva.jpg,232,322,33,4.42014597846628,5.36993028913912
IJB,28,grayscale_28_housebeautiful.jpg,691,262,27,2.07527588323319,5.52226844590223
IJB,28,grayscale_40_oliva.jpg,577,471,35,2.41515305863686,3.99802154048848
IJB,28,grayscale_86_oliva.jpg,514,985,21,1.82917540141716,4.6898261084516
IJB,28,grayscale_14_housebeautiful.jpg,753,218,27,1.47744066454288,2.46259268805625
IJB,28,grayscale_83_oliva.jpg,533,253,33,3.51717611925778,5.32311143914376
IJB,28,grayscale_31_oliva.jpg,417,760,19,3.32966466474863,4.19752808389239
IJB,28,grayscale_71_oliva.jpg,649,223,25,5.72148380651379,6.75347374032754
IJB,28,grayscale_18_oliva.jpg,541,815,19,2.47379604126399,3.69336076844047
IJB,28,grayscale_22_housebeautiful.jpg,397,328,27,3.86904134590441,5.11196286231825
IJB,28,grayscale_29_oliva.jpg,487,1027,11,3.8807995005609,5.20594159512439
IJB,28,grayscale_39_housebeautiful.jpg,729,734,15,2.14552600426578,4.59605381339497
IJB,28,grayscale_33_oliva.jpg,523,253,15,2.46210034575415,3.15416677296525
IJB,28,grayscale_1_opensource.jpg,601,746,33,3.11867766065006,6.29603466511981
IJB,28,grayscale_13_other.jpg,482,898,13,1.6413454932208,3.25955001848888
IJB,28,grayscale_74_oliva.jpg,489,1037,23,2.66141599288494,4.4201629861218
IJB,28,grayscale_94_oliva.jpg,397,835,51,3.24774875822004,5.22954294271585
IJB,28,grayscale_13_kitchen.jpg,509,481,21,1.7234088971727,2.63815479840196
IJB,28,grayscale_20_opensource.jpg,349,540,33,2.32153588512665,4.6667393890566
IJB,28,grayscale_16_oliva.jpg,362,835,15,2.39174436672693,3.82241867041739
IJB,28,grayscale_44_oliva.jpg,560,416,41,9.25031632773062,10.2238301298839
IJB,28,grayscale_15_kitchen.jpg,481,1058,25,1.72349276251043,2.94310616677103
IJB,28,grayscale_8_oliva.jpg,320,282,51,2.12218563621354,3.68178823181734
IJB,28,grayscale_3_other.jpg,543,674,25,1.72351416869606,3.02533436904014
IJB,28,grayscale_5_opensource.jpg,525,1000,21,6.63584586255092,8.0314846891506
IJB,28,grayscale_50_oliva.jpg,291,688,41,2.6966576144896,3.76389679402746
IJB,28,grayscale_24_oliva.jpg,485,183,27,2.22760582940282,3.61158180286293
IJB,28,grayscale_3_oliva.jpg,494,896,27,3.0247015669629,5.13544896838357
IJB,28,grayscale_9_other.jpg,378,216,43,4.30286323880318,5.68644363765634
IJB,28,grayscale_1_oliva.jpg,757,251,31,2.0400586001706,3.28321265228806
IJB,28,grayscale_6_other.jpg,368,880,29,2.8492218557767,3.85757437403845
IJB,28,grayscale_3_kitchen.jpg,409,225,23,1.75871591028044,2.60298677889296
